,chemical formula,production info,compound space group,unit cell volume,lattice parameters,lattice angles,atomic positions,crystal info,unit cell spin polarization,atomic spin specie,saturation magnetization,magnetization temperature,magnetization info,magnetocrystalline anisotropy energy,anisotropy energy type,magnetocrystalline anisotropy constants,kind of anisotropy,anisotropy info,exchange integrals,exchange info,magnetic order,curie temperature,curie temperature info,anisotropy field,remanence,coercivity,energy product,hysteresis info,domain wall width,domain wall info,exchange stiffness,exchange stiffness info
1410,Mn4Tc4Pd4,Imposed tetragonal distortion on cubic phase from Materials Project database,119,193.793651,"[4.05104, 4.05104, 5.9044]","[90.0, 90.0, 90.0]","['Mn1(2d)', 0.0, 0.5, 0.7500000000000001, 'Tc1(2b)', 0.0, 0.0, 0.5, 'Pd1(2a)', 0.0, 0.0, 0.0]",1% compressive strain is applied to get the tetragonally distorted structure under the constant volume approximation (unrelaxed crystal structure),,,0.33525099999999997,0.0,"software VASP (vasp.5.3.3), k-points mesh 8x8x8, Ecut-off=500 eV, PAW_PBE, Mn:PAW_PBE:06Sep2000, Tc:PAW_PBE:04Feb2005, Pd:PAW_PBE:04Jan2005",,uniaxial,"[-0.121947, 0.0]",easy plane,"software VASP (vasp.5.3.3) with spin-orbit coupling, k-points mesh 8x8x8, Ecut-off=500 eV, PAW_PBE, Mn:PAW_PBE:06Sep2000, Tc:PAW_PBE:04Feb2005, Pd:PAW_PBE:04Jan2005",,,,,,,,,,,,,,
1411,Ni4N4,Imposed tetragonal distortion on cubic phase from Materials Project database,119,80.343353,"[3.02067, 3.02067, 4.40264]","[90.0, 90.0, 90.0]","['Ni1(2a)', 0.0, 0.0, 0.0, 'N1(2c)', 0.0, 0.5, 0.25]",1% compressive strain is applied to get the tetragonally distorted structure under the constant volume approximation (unrelaxed crystal structure),,,0.00433715,0.0,"software VASP (vasp.5.3.3), k-points mesh 11x11x11, Ecut-off=500 eV, PAW_PBE, Ni:PAW_PBE:02Aug2007, N_s:PAW_PBE:07Sep2000",,uniaxial,"[0.0213783, 0.0]",easy axis,"software VASP (vasp.5.3.3) with spin-orbit coupling, k-points mesh 11x11x11, Ecut-off=500 eV, PAW_PBE, Ni:PAW_PBE:02Aug2007, N_s:PAW_PBE:07Sep2000",,,,,,,,,,,,,,
1412,Mn3Zn1N1,Imposed tetragonal distortion on cubic phase from Materials Project database,123,54.455274,"[3.75245, 3.75245, 3.8673200000000003]","[90.0, 90.0, 90.0]","['Mn1(2e)', 0.0, 0.5, 0.5, 'Mn2(1c)', 0.5, 0.5, 0.0, 'Zn1(1a)', 0.0, 0.0, 0.0, 'N1(1d)', 0.5, 0.5, 0.5]",1% compressive strain is applied to get the tetragonally distorted structure under the constant volume approximation (unrelaxed crystal structure),,,0.943896,0.0,"software VASP (vasp.5.3.3), k-points mesh 13x13x12, Ecut-off=500 eV, PAW_PBE, Mn:PAW_PBE:06Sep2000, Zn:PAW_PBE:06Sep2000, N_s:PAW_PBE:07Sep2000",,uniaxial,"[0.325555, 0.0]",easy axis,"software VASP (vasp.5.3.3) with spin-orbit coupling, k-points mesh 13x13x12, Ecut-off=500 eV, PAW_PBE, Mn:PAW_PBE:06Sep2000, Zn:PAW_PBE:06Sep2000, N_s:PAW_PBE:07Sep2000",,,,,,,,,,,,,,
1413,Sc8Fe16,Imposed tetragonal distortion on cubic phase from Materials Project database,141,338.342784,"[4.87797, 4.87797, 7.10966]","[90.0, 90.0, 90.0]","['Sc1(4a)', 0.0, 0.7500000000000001, 0.125, 'Fe1(8d)', 0.0, 0.0, 0.5]",1% compressive strain is applied to get the tetragonally distorted structure under the constant volume approximation (unrelaxed crystal structure),,,0.7598269999999999,0.0,"software VASP (vasp.5.3.3), k-points mesh 7x7x7, Ecut-off=500 eV, PAW_PBE, Sc_sv:PAW_PBE:07Sep2000, Fe:PAW_PBE:06Sep2000",,uniaxial,"[-0.0680431, 0.0]",easy plane,"software VASP (vasp.5.3.3) with spin-orbit coupling, k-points mesh 7x7x7, Ecut-off=500 eV, PAW_PBE, Sc_sv:PAW_PBE:07Sep2000, Fe:PAW_PBE:06Sep2000",,,,,,,,,,,,,,
1414,Mn1Zn1,Imposed tetragonal distortion on cubic phase from Materials Project database,123,26.977561,"[2.96918, 2.96918, 3.06006]","[90.0, 90.0, 90.0]","['Mn1(1a)', 0.0, 0.0, 0.0, 'Zn1(1d)', 0.5, 0.5, 0.5]",1% compressive strain is applied to get the tetragonally distorted structure under the constant volume approximation (unrelaxed crystal structure),,,1.26597,0.0,"software VASP (vasp.5.3.3), k-points mesh 16x16x16, Ecut-off=500 eV, PAW_PBE, Mn:PAW_PBE:06Sep2000, Zn:PAW_PBE:06Sep2000",,uniaxial,"[-0.740518, 0.0]",easy plane,"software VASP (vasp.5.3.3) with spin-orbit coupling, k-points mesh 16x16x16, Ecut-off=500 eV, PAW_PBE, Mn:PAW_PBE:06Sep2000, Zn:PAW_PBE:06Sep2000",,,,,,,,,,,,,,
1415,Ga6Co3Ru3,Imposed tetragonal distortion on cubic phase from Materials Project database,2,158.090566,"[4.16443, 4.17504, 4.23892]","[60.60583, 60.63346, 60.24871]","['Ga1(2i)', 0.25002, 0.25002, 0.24994000000000002, 'Co1(1a)', 0.0, 0.0, 0.0, 'Ru1(1h)', 0.5, 0.5, 0.5]",1% compressive strain is applied to get the tetragonally distorted structure under the constant volume approximation (unrelaxed crystal structure),,,3.6857900000000005e-05,0.0,"software VASP (vasp.5.3.3), k-points mesh , Ecut-off=500 eV, PAW_PBE, Ga_d:PAW_PBE:06Jul2010, Co:PAW_PBE:02Aug2007, Ru:PAW_PBE:04Feb2005",,uniaxial,"[0.0007296910000000001, 0.0]",easy axis,"software VASP (vasp.5.3.3) with spin-orbit coupling, k-points mesh , Ecut-off=500 eV, PAW_PBE, Ga_d:PAW_PBE:06Jul2010, Co:PAW_PBE:02Aug2007, Ru:PAW_PBE:04Feb2005",,,,,,,,,,,,,,
1416,Zr4Al4Co8,Imposed tetragonal distortion on cubic phase from Materials Project database,139,224.97321,"[4.25759, 4.25759, 6.20545]","[90.0, 90.0, 90.0]","['Zr1(2b)', 0.0, 0.0, 0.5, 'Al1(2a)', 0.0, 0.0, 0.0, 'Co1(4d)', 0.0, 0.5, 0.25]",1% compressive strain is applied to get the tetragonally distorted structure under the constant volume approximation (unrelaxed crystal structure),,,0.20665599999999998,0.0,"software VASP (vasp.5.3.3), k-points mesh 8x8x8, Ecut-off=500 eV, PAW_PBE, Zr_sv:PAW_PBE:04Jan2005, Al:PAW_PBE:04Jan2001, Co:PAW_PBE:02Aug2007",,uniaxial,"[0.026442999999999998, 0.0]",easy axis,"software VASP (vasp.5.3.3) with spin-orbit coupling, k-points mesh 8x8x8, Ecut-off=500 eV, PAW_PBE, Zr_sv:PAW_PBE:04Jan2005, Al:PAW_PBE:04Jan2001, Co:PAW_PBE:02Aug2007",,,,,,,,,,,,,,
1417,Cr4Ge4Rh4,Imposed tetragonal distortion on cubic phase from Materials Project database,119,196.755858,"[4.07158, 4.07158, 5.93434]","[90.0, 90.0, 90.0]","['Cr1(2b)', 0.0, 0.0, 0.5, 'Ge1(2d)', 0.0, 0.5, 0.7500000000000001, 'Rh1(2a)', 0.0, 0.0, 0.0]",1% compressive strain is applied to get the tetragonally distorted structure under the constant volume approximation (unrelaxed crystal structure),,,0.820813,0.0,"software VASP (vasp.5.3.3), k-points mesh 8x8x8, Ecut-off=500 eV, PAW_PBE, Cr:PAW_PBE:06Sep2000, Ge_d:PAW_PBE:03Jul2007, Rh:PAW_PBE:04Feb2005",,uniaxial,"[-0.0627648, 0.0]",easy plane,"software VASP (vasp.5.3.3) with spin-orbit coupling, k-points mesh 8x8x8, Ecut-off=500 eV, PAW_PBE, Cr:PAW_PBE:06Sep2000, Ge_d:PAW_PBE:03Jul2007, Rh:PAW_PBE:04Feb2005",,,,,,,,,,,,,,
1418,Cr3Ir1N1,Imposed tetragonal distortion on cubic phase from Materials Project database,123,55.615534,"[3.7789200000000003, 3.7789200000000003, 3.89459]","[90.0, 90.0, 90.0]","['Cr1(2e)', 0.0, 0.5, 0.5, 'Cr2(1c)', 0.5, 0.5, 0.0, 'Ir1(1a)', 0.0, 0.0, 0.0, 'N1(1d)', 0.5, 0.5, 0.5]",1% compressive strain is applied to get the tetragonally distorted structure under the constant volume approximation (unrelaxed crystal structure),,,0.0201981,0.0,"software VASP (vasp.5.3.3), k-points mesh 13x13x12, Ecut-off=500 eV, PAW_PBE, Cr:PAW_PBE:06Sep2000, Ir:PAW_PBE:06Sep2000, N_s:PAW_PBE:07Sep2000",,uniaxial,"[-0.0572947, 0.0]",easy plane,"software VASP (vasp.5.3.3) with spin-orbit coupling, k-points mesh 13x13x12, Ecut-off=500 eV, PAW_PBE, Cr:PAW_PBE:06Sep2000, Ir:PAW_PBE:06Sep2000, N_s:PAW_PBE:07Sep2000",,,,,,,,,,,,,,
1419,Hf4Ga4Co8,Imposed tetragonal distortion on cubic phase from Materials Project database,139,219.271191,"[4.22131, 4.22131, 6.15257]","[90.0, 90.0, 90.0]","['Hf1(2b)', 0.0, 0.0, 0.5, 'Ga1(2a)', 0.0, 0.0, 0.0, 'Co1(4d)', 0.0, 0.5, 0.25]",1% compressive strain is applied to get the tetragonally distorted structure under the constant volume approximation (unrelaxed crystal structure),,,0.21184699999999998,0.0,"software VASP (vasp.5.3.3), k-points mesh 8x8x8, Ecut-off=500 eV, PAW_PBE, Hf:PAW_PBE:20Jan2003, Ga_d:PAW_PBE:06Jul2010, Co:PAW_PBE:02Aug2007",,uniaxial,"[0.0591273, 0.0]",easy axis,"software VASP (vasp.5.3.3) with spin-orbit coupling, k-points mesh 8x8x8, Ecut-off=500 eV, PAW_PBE, Hf:PAW_PBE:20Jan2003, Ga_d:PAW_PBE:06Jul2010, Co:PAW_PBE:02Aug2007",,,,,,,,,,,,,,
1420,Ta4Mn8Al4,Imposed tetragonal distortion on cubic phase from Materials Project database,139,215.803041,"[4.19894, 4.19894, 6.11996]","[90.0, 90.0, 90.0]","['Ta1(2b)', 0.0, 0.0, 0.5, 'Mn1(4d)', 0.0, 0.5, 0.25, 'Al1(2a)', 0.0, 0.0, 0.0]",1% compressive strain is applied to get the tetragonally distorted structure under the constant volume approximation (unrelaxed crystal structure),,,0.430874,0.0,"software VASP (vasp.5.3.3), k-points mesh 8x8x8, Ecut-off=500 eV, PAW_PBE, Ta:PAW_PBE:17Jan2003, Mn:PAW_PBE:06Sep2000, Al:PAW_PBE:04Jan2001",,uniaxial,"[0.6024649999999999, 0.0]",easy axis,"software VASP (vasp.5.3.3) with spin-orbit coupling, k-points mesh 8x8x8, Ecut-off=500 eV, PAW_PBE, Ta:PAW_PBE:17Jan2003, Mn:PAW_PBE:06Sep2000, Al:PAW_PBE:04Jan2001",,,,,,,,,,,,,,
1421,Nb4Zn4Co8,Imposed tetragonal distortion on cubic phase from Materials Project database,139,209.158477,"[4.15539, 4.15539, 6.0565]","[90.0, 90.0, 90.0]","['Nb1(2b)', 0.0, 0.0, 0.5, 'Zn1(2a)', 0.0, 0.0, 0.0, 'Co1(4d)', 0.0, 0.5, 0.25]",1% compressive strain is applied to get the tetragonally distorted structure under the constant volume approximation (unrelaxed crystal structure),,,0.224327,0.0,"software VASP (vasp.5.3.3), k-points mesh 8x8x8, Ecut-off=500 eV, PAW_PBE, Nb_pv:PAW_PBE:08Apr2002, Zn:PAW_PBE:06Sep2000, Co:PAW_PBE:02Aug2007",,uniaxial,"[0.151937, 0.0]",easy axis,"software VASP (vasp.5.3.3) with spin-orbit coupling, k-points mesh 8x8x8, Ecut-off=500 eV, PAW_PBE, Nb_pv:PAW_PBE:08Apr2002, Zn:PAW_PBE:06Sep2000, Co:PAW_PBE:02Aug2007",,,,,,,,,,,,,,
1422,Sr4Cr4Rh8,Imposed tetragonal distortion on cubic phase from Materials Project database,139,294.907501,"[4.6596, 4.6596, 6.79138]","[90.0, 90.0, 90.0]","['Sr1(2b)', 0.0, 0.0, 0.5, 'Cr1(2a)', 0.0, 0.0, 0.0, 'Rh1(4d)', 0.0, 0.5, 0.25]",1% compressive strain is applied to get the tetragonally distorted structure under the constant volume approximation (unrelaxed crystal structure),,,0.5412100000000001,0.0,"software VASP (vasp.5.3.3), k-points mesh 7x7x7, Ecut-off=500 eV, PAW_PBE, Sr_sv:PAW_PBE:07Sep2000, Cr:PAW_PBE:06Sep2000, Rh:PAW_PBE:04Feb2005",,uniaxial,"[0.618575, 0.0]",easy axis,"software VASP (vasp.5.3.3) with spin-orbit coupling, k-points mesh 7x7x7, Ecut-off=500 eV, PAW_PBE, Sr_sv:PAW_PBE:07Sep2000, Cr:PAW_PBE:06Sep2000, Rh:PAW_PBE:04Feb2005",,,,,,,,,,,,,,
1423,Mn4Sb4Rh4,Imposed tetragonal distortion on cubic phase from Materials Project database,119,219.201026,"[4.22086, 4.22086, 6.15192]","[90.0, 90.0, 90.0]","['Mn1(2c)', 0.0, 0.5, 0.25, 'Sb1(2a)', 0.0, 0.0, 0.0, 'Rh1(2b)', 0.0, 0.0, 0.5]",1% compressive strain is applied to get the tetragonally distorted structure under the constant volume approximation (unrelaxed crystal structure),,,0.6796,0.0,"software VASP (vasp.5.3.3), k-points mesh 8x8x8, Ecut-off=500 eV, PAW_PBE, Mn:PAW_PBE:06Sep2000, Sb:PAW_PBE:06Sep2000, Rh:PAW_PBE:04Feb2005",,uniaxial,"[-0.0322482, 0.0]",easy plane,"software VASP (vasp.5.3.3) with spin-orbit coupling, k-points mesh 8x8x8, Ecut-off=500 eV, PAW_PBE, Mn:PAW_PBE:06Sep2000, Sb:PAW_PBE:06Sep2000, Rh:PAW_PBE:04Feb2005",,,,,,,,,,,,,,
1424,Hf8Cr16,Imposed tetragonal distortion on cubic phase from Materials Project database,141,357.117068,"[4.96658, 4.96658, 7.2388]","[90.0, 90.0, 90.0]","['Hf1(4b)', 0.0, 0.25, 0.37500000000000006, 'Cr1(8c)', 0.0, 0.0, 0.0]",1% compressive strain is applied to get the tetragonally distorted structure under the constant volume approximation (unrelaxed crystal structure),,,7.8318e-05,0.0,"software VASP (vasp.5.3.3), k-points mesh 7x7x6, Ecut-off=500 eV, PAW_PBE, Hf:PAW_PBE:20Jan2003, Cr:PAW_PBE:06Sep2000",,uniaxial,"[0.00153883, 0.0]",easy axis,"software VASP (vasp.5.3.3) with spin-orbit coupling, k-points mesh 7x7x6, Ecut-off=500 eV, PAW_PBE, Hf:PAW_PBE:20Jan2003, Cr:PAW_PBE:06Sep2000",,,,,,,,,,,,,,
1425,Mn8Co4Si4,Imposed tetragonal distortion on cubic phase from Materials Project database,119,178.12794,"[3.9388, 3.9388, 5.74082]","[90.0, 90.0, 90.0]","['Mn1(2d)', 0.0, 0.5, 0.7500000000000001, 'Mn2(2a)', 0.0, 0.0, 0.0, 'Co1(2b)', 0.0, 0.0, 0.5, 'Si1(2c)', 0.0, 0.5, 0.25]",1% compressive strain is applied to get the tetragonally distorted structure under the constant volume approximation (unrelaxed crystal structure),,,0.784613,0.0,"software VASP (vasp.5.3.3), k-points mesh 8x8x8, Ecut-off=500 eV, PAW_PBE, Mn:PAW_PBE:06Sep2000, Co:PAW_PBE:02Aug2007, Si:PAW_PBE:05Jan2001",,uniaxial,"[-0.285178, 0.0]",easy plane,"software VASP (vasp.5.3.3) with spin-orbit coupling, k-points mesh 8x8x8, Ecut-off=500 eV, PAW_PBE, Mn:PAW_PBE:06Sep2000, Co:PAW_PBE:02Aug2007, Si:PAW_PBE:05Jan2001",,,,,,,,,,,,,,
1426,Ti1Co1,Imposed tetragonal distortion on cubic phase from Materials Project database,123,26.41239,"[2.9483, 2.9483, 3.03854]","[90.0, 90.0, 90.0]","['Ti1(1a)', 0.0, 0.0, 0.0, 'Co1(1d)', 0.5, 0.5, 0.5]",1% compressive strain is applied to get the tetragonally distorted structure under the constant volume approximation (unrelaxed crystal structure),,,0.28607000000000005,0.0,"software VASP (vasp.5.3.3), k-points mesh 16x16x16, Ecut-off=500 eV, PAW_PBE, Ti_sv:PAW_PBE:26Sep2005, Co:PAW_PBE:02Aug2007",,uniaxial,"[0.00570257, 0.0]",easy axis,"software VASP (vasp.5.3.3) with spin-orbit coupling, k-points mesh 16x16x16, Ecut-off=500 eV, PAW_PBE, Ti_sv:PAW_PBE:26Sep2005, Co:PAW_PBE:02Aug2007",,,,,,,,,,,,,,
1427,Sc8Co4Ru4,Imposed tetragonal distortion on cubic phase from Materials Project database,139,255.702835,"[4.44323, 4.44323, 6.47602]","[90.0, 90.0, 90.0]","['Sc1(4d)', 0.0, 0.5, 0.25, 'Co1(2a)', 0.0, 0.0, 0.0, 'Ru1(2b)', 0.0, 0.0, 0.5]",1% compressive strain is applied to get the tetragonally distorted structure under the constant volume approximation (unrelaxed crystal structure),,,0.00013217,0.0,"software VASP (vasp.5.3.3), k-points mesh 7x7x7, Ecut-off=500 eV, PAW_PBE, Sc_sv:PAW_PBE:07Sep2000, Co:PAW_PBE:02Aug2007, Ru:PAW_PBE:04Feb2005",,uniaxial,"[6.26585e-05, 0.0]",,"software VASP (vasp.5.3.3) with spin-orbit coupling, k-points mesh 7x7x7, Ecut-off=500 eV, PAW_PBE, Sc_sv:PAW_PBE:07Sep2000, Co:PAW_PBE:02Aug2007, Ru:PAW_PBE:04Feb2005",,,,,,,,,,,,,,
1428,Cr6Ge2,Imposed tetragonal distortion on cubic phase from Materials Project database,131,96.597149,"[4.5424500000000005, 4.5424500000000005, 4.68149]","[90.0, 90.0, 90.0]","['Cr1(2e)', 0.0, 0.0, 0.25, 'Cr2(4m)', 0.25, 0.5, 0.0, 'Ge1(2d)', 0.0, 0.5, 0.5]",1% compressive strain is applied to get the tetragonally distorted structure under the constant volume approximation (unrelaxed crystal structure),,,0.000650575,0.0,"software VASP (vasp.5.3.3), k-points mesh 11x11x10, Ecut-off=500 eV, PAW_PBE, Cr:PAW_PBE:06Sep2000, Ge_d:PAW_PBE:03Jul2007",,uniaxial,"[-0.0121079, 0.0]",easy plane,"software VASP (vasp.5.3.3) with spin-orbit coupling, k-points mesh 11x11x10, Ecut-off=500 eV, PAW_PBE, Cr:PAW_PBE:06Sep2000, Ge_d:PAW_PBE:03Jul2007",,,,,,,,,,,,,,
1429,Mn3Ni1N1,Imposed tetragonal distortion on cubic phase from Materials Project database,123,56.556287,"[3.8001, 3.8001, 3.91643]","[90.0, 90.0, 90.0]","['Mn1(2e)', 0.0, 0.5, 0.5, 'Mn2(1c)', 0.5, 0.5, 0.0, 'Ni1(1a)', 0.0, 0.0, 0.0, 'N1(1d)', 0.5, 0.5, 0.5]",1% compressive strain is applied to get the tetragonally distorted structure under the constant volume approximation (unrelaxed crystal structure),,,1.8202600000000002,0.0,"software VASP (vasp.5.3.3), k-points mesh 13x13x12, Ecut-off=500 eV, PAW_PBE, Mn:PAW_PBE:06Sep2000, Ni:PAW_PBE:02Aug2007, N_s:PAW_PBE:07Sep2000",,uniaxial,"[0.26551, 0.0]",easy axis,"software VASP (vasp.5.3.3) with spin-orbit coupling, k-points mesh 13x13x12, Ecut-off=500 eV, PAW_PBE, Mn:PAW_PBE:06Sep2000, Ni:PAW_PBE:02Aug2007, N_s:PAW_PBE:07Sep2000",,,,,,,,,,,,,,
1430,Y2Mg2Ni8,Imposed tetragonal distortion on cubic phase from Materials Project database,31,169.746496,"[4.876, 4.89918, 7.10582]","[90.0, 90.0, 90.0]","['Y1(2a)', 0.0, 0.25435, -0.08572, 'Mg1(2a)', 0.0, 0.7556900000000001, 0.1623, 'Ni1(2a)', 0.0, 0.49440000000000006, 0.53751, 'Ni2(2a)', 0.0, 0.0012100000000000001, 0.5369, 'Ni3(4b)', 0.25185, 0.7515900000000001, 0.78951]",1% compressive strain is applied to get the tetragonally distorted structure under the constant volume approximation (unrelaxed crystal structure),,,0.00869203,0.0,"software VASP (vasp.5.3.3), k-points mesh 10x10x7, Ecut-off=500 eV, PAW_PBE, Y_sv:PAW_PBE:25May2007, Mg_pv:PAW_PBE:13Apr2007, Ni:PAW_PBE:02Aug2007",,uniaxial,"[0.0032624900000000003, 0.0]",easy axis,"software VASP (vasp.5.3.3) with spin-orbit coupling, k-points mesh 10x10x7, Ecut-off=500 eV, PAW_PBE, Y_sv:PAW_PBE:25May2007, Mg_pv:PAW_PBE:13Apr2007, Ni:PAW_PBE:02Aug2007",,,,,,,,,,,,,,
1431,Hf4Zn4Co8,Imposed tetragonal distortion on cubic phase from Materials Project database,139,217.543068,"[4.21019, 4.21019, 6.13637]","[90.0, 90.0, 90.0]","['Hf1(2a)', 0.0, 0.0, 0.0, 'Zn1(2b)', 0.0, 0.0, 0.5, 'Co1(4d)', 0.0, 0.5, 0.25]",1% compressive strain is applied to get the tetragonally distorted structure under the constant volume approximation (unrelaxed crystal structure),,,0.00020892500000000002,0.0,"software VASP (vasp.5.3.3), k-points mesh 8x8x8, Ecut-off=500 eV, PAW_PBE, Hf:PAW_PBE:20Jan2003, Zn:PAW_PBE:06Sep2000, Co:PAW_PBE:02Aug2007",,uniaxial,"[-0.0025041, 0.0]",easy plane,"software VASP (vasp.5.3.3) with spin-orbit coupling, k-points mesh 8x8x8, Ecut-off=500 eV, PAW_PBE, Hf:PAW_PBE:20Jan2003, Zn:PAW_PBE:06Sep2000, Co:PAW_PBE:02Aug2007",,,,,,,,,,,,,,
1432,Cr3Rh1N1,Imposed tetragonal distortion on cubic phase from Materials Project database,123,55.716833,"[3.78121, 3.78121, 3.89695]","[90.0, 90.0, 90.0]","['Cr1(2e)', 0.0, 0.5, 0.5, 'Cr2(1c)', 0.5, 0.5, 0.0, 'Rh1(1a)', 0.0, 0.0, 0.0, 'N1(1d)', 0.5, 0.5, 0.5]",1% compressive strain is applied to get the tetragonally distorted structure under the constant volume approximation (unrelaxed crystal structure),,,0.0248468,0.0,"software VASP (vasp.5.3.3), k-points mesh 13x13x12, Ecut-off=500 eV, PAW_PBE, Cr:PAW_PBE:06Sep2000, Rh:PAW_PBE:04Feb2005, N_s:PAW_PBE:07Sep2000",,uniaxial,"[-0.170339, 0.0]",easy plane,"software VASP (vasp.5.3.3) with spin-orbit coupling, k-points mesh 13x13x12, Ecut-off=500 eV, PAW_PBE, Cr:PAW_PBE:06Sep2000, Rh:PAW_PBE:04Feb2005, N_s:PAW_PBE:07Sep2000",,,,,,,,,,,,,,
1433,Cr21Mo2C6,Imposed tetragonal distortion on cubic phase from Materials Project database,1,301.287891,"[7.4311, 7.44896, 7.59061]","[89.99608, 60.69395, 60.24728]","['Cr1(1a)', 0.23199000000000003, 0.61585, 0.38392000000000004, 'Cr2(1a)', 0.66207, 0.33792000000000005, 0.33796000000000004, 'Cr3(1a)', 0.33783, -2e-05, -3.0000000000000004e-05, 'Cr4(1a)', 1e-05, -8e-05, 0.33784000000000003, 'Cr5(1a)', 0.66215, -5e-05, 0.33795000000000003, 'Cr6(1a)', 0.0001, -3.0000000000000004e-05, 0.66208, 'Cr7(1a)', 0.23190000000000002, 0.15223, 0.38403000000000004, 'Cr8(1a)', 0.33787, 0.66217, 0.6621400000000001, 'Cr9(1a)', 0.76822, 0.6158800000000001, 0.38391000000000003, 'Cr10(1a)', 0.33782, 0.0, 0.6621600000000001, 'Cr11(1a)', 0.23187000000000002, 0.38418, 0.15205000000000002, 'Cr12(1a)', 0.00013000000000000002, -8e-05, -2e-05, 'Cr13(1a)', 0.6620100000000001, 0.33805, -4e-05, 'Cr14(1a)', 0.33788, 0.6620900000000001, 4e-05, 'Cr15(1a)', 3.0000000000000004e-05, 0.66198, 4e-05, 'Cr16(1a)', 0.66208, -2e-05, 1e-05, 'Cr17(1a)', 0.7679300000000001, 0.38421000000000005, 0.6161000000000001, 'Cr18(1a)', 0.7681300000000001, 0.61584, 0.8479200000000001, 'Cr19(1a)', 0.7681300000000001, 0.8477600000000001, 0.61592, 'Cr20(1a)', 0.23177000000000003, 0.38416000000000006, 0.61611, 'Cr21(1a)', 6.000000000000001e-05, 0.33798, -8e-05, 'Mo1(1a)', 0.49949000000000005, 0.25046, 0.75043, 'Mo2(1a)', 0.5004500000000001, 0.74953, 0.24958000000000002, 'C1(1a)', 0.00012000000000000002, 0.7246100000000001, 0.27516, 'C2(1a)', -9e-05, 0.27539, 0.72484, 'C3(1a)', 0.55057, 0.7246600000000001, 0.7247600000000001, 'C4(1a)', 1e-05, 0.27533, 0.2752, 'C5(1a)', 0.44941000000000003, 0.27537, 0.27526, 'C6(1a)', 5e-05, 0.72462, 0.7247600000000001]",1% compressive strain is applied to get the tetragonally distorted structure under the constant volume approximation (unrelaxed crystal structure),,,0.00134991,0.0,"software VASP (vasp.5.3.3), k-points mesh 6x6x6, Ecut-off=500 eV, PAW_PBE, Cr:PAW_PBE:06Sep2000, Mo:PAW_PBE:08Apr2002, C_s:PAW_PBE:06Sep2000",,uniaxial,"[0.0006168570000000001, 0.0]",easy axis,"software VASP (vasp.5.3.3) with spin-orbit coupling, k-points mesh 6x6x6, Ecut-off=500 eV, PAW_PBE, Cr:PAW_PBE:06Sep2000, Mo:PAW_PBE:08Apr2002, C_s:PAW_PBE:06Sep2000",,,,,,,,,,,,,,
1434,Ta4Ga4Fe8,Imposed tetragonal distortion on cubic phase from Materials Project database,139,203.980395,"[4.12081, 4.12081, 6.0061]","[90.0, 90.0, 90.0]","['Ta1(2b)', 0.0, 0.0, 0.5, 'Ga1(2a)', 0.0, 0.0, 0.0, 'Fe1(4d)', 0.0, 0.5, 0.25]",1% compressive strain is applied to get the tetragonally distorted structure under the constant volume approximation (unrelaxed crystal structure),,,0.000137116,0.0,"software VASP (vasp.5.3.3), k-points mesh 8x8x8, Ecut-off=500 eV, PAW_PBE, Ta:PAW_PBE:17Jan2003, Ga_d:PAW_PBE:06Jul2010, Fe:PAW_PBE:06Sep2000",,uniaxial,"[0.00483057, 0.0]",easy axis,"software VASP (vasp.5.3.3) with spin-orbit coupling, k-points mesh 8x8x8, Ecut-off=500 eV, PAW_PBE, Ta:PAW_PBE:17Jan2003, Ga_d:PAW_PBE:06Jul2010, Fe:PAW_PBE:06Sep2000",,,,,,,,,,,,,,
1435,Zr4Ni8Sn4,Imposed tetragonal distortion on cubic phase from Materials Project database,139,252.241174,"[4.42309, 4.42309, 6.44666]","[90.0, 90.0, 90.0]","['Zr1(2a)', 0.0, 0.0, 0.0, 'Ni1(4d)', 0.0, 0.5, 0.25, 'Sn1(2b)', 0.0, 0.0, 0.5]",1% compressive strain is applied to get the tetragonally distorted structure under the constant volume approximation (unrelaxed crystal structure),,,5.0821e-05,0.0,"software VASP (vasp.5.3.3), k-points mesh 7x7x7, Ecut-off=500 eV, PAW_PBE, Zr_sv:PAW_PBE:04Jan2005, Ni:PAW_PBE:02Aug2007, Sn_d:PAW_PBE:06Sep2000",,uniaxial,"[0.00026042400000000004, 0.0]",easy axis,"software VASP (vasp.5.3.3) with spin-orbit coupling, k-points mesh 7x7x7, Ecut-off=500 eV, PAW_PBE, Zr_sv:PAW_PBE:04Jan2005, Ni:PAW_PBE:02Aug2007, Sn_d:PAW_PBE:06Sep2000",,,,,,,,,,,,,,
